gene_id,gene_symbol,major_class,subcategory,functional_label,heatmap_row_label,shared_across_classes,TMEM94_required,raw_gene_id,raw_gene_symbol,mapping_method,filter_status,N1,N3,N4,N5,N6,N7,N8,N9,N10,O1,O2,O3,O5,O6,O7,O8,O9,O10,D1,D2,D3,D5,D6,D7,D8S,HF1,HF2,HF3,HF4,HF5,HF6,HF7,HF8,HF9,HF10
ENSG00000118762,PKD2,Calcium channels,TRP channels (Ca²⁺-permeable),Polycystin-2 (Ca²⁺ leak channel),PKD2 | Polycystin-2 (Ca²⁺ leak channel),No,No,ENSG00000118762,PKD2,gene_id,retained,0.45318965,0.20026802,-0.08222096,0.45779576,-0.37713223,0.02241195,-0.18051434,-0.14420457,-0.34959329,0.12095330,0.38802989,0.10033783,0.31607400,0.14283409,0.33493695,0.06565136,0.25737631,0.20293041,0.13715041,0.94234517,-0.32915147,0.39777426,0.21534567,-0.32766943,-0.03185961,0.26085148,0.07487720,0.37844981,0.49579932,0.28018711,0.79045243,1.56278014,0.95549887,0.44000584,0.33124966
ENSG00000198668,CALM1,Calcium channels,Calmodulin (Ca²⁺ sensor),Calmodulin 1,CALM1 | Calmodulin 1,No,No,ENSG00000198668,CALM1,gene_id,retained,-0.03456053,0.13529443,0.53036510,-0.36363961,0.08072350,-0.36967013,-0.22794945,0.10884569,0.14059100,0.19634591,-0.17064625,-0.13055282,-0.01937819,0.14736708,0.31258998,-0.17812689,-0.11984969,-0.31947581,0.20510308,-0.02402420,0.31446410,-0.49285234,0.33027542,0.03558824,-0.37032364,-0.55441362,-0.00977274,0.08981135,-0.08528251,-0.26818503,0.10964342,-0.27278270,-0.11594329,0.01506330,-0.28098162
ENSG00000143933,CALM2,Calcium channels,Calmodulin (Ca²⁺ sensor),Calmodulin 2,CALM2 | Calmodulin 2,No,No,ENSG00000143933,CALM2,gene_id,retained,-0.20385479,-0.06226691,0.75502759,-0.35581654,-0.03158534,-0.38675646,-0.38480472,0.13655729,0.53349988,-0.28161553,0.00249398,-0.28733471,-0.04252412,0.02408354,0.44258315,0.17291329,0.18071198,0.33733948,0.11057254,-0.41706553,0.28124940,-0.54841451,-0.22347338,-0.24508012,-0.44574983,-0.09900700,0.19957025,-0.39096300,-0.21154183,-0.22962710,-0.15521766,-0.11438283,-0.18893525,0.21809372,0.11842066
ENSG00000160014,CALM3,Calcium channels,Calmodulin (Ca²⁺ sensor),Calmodulin 3,CALM3 | Calmodulin 3,No,No,ENSG00000160014,CALM3,gene_id,retained,-0.27887049,-0.01160392,0.25795448,-0.12790378,0.35035978,-0.25246479,0.03048807,-0.25617537,0.28821603,0.02863606,0.16121945,-0.09866384,-0.29068276,0.16826283,0.10355596,-0.20300480,0.11745461,0.29336215,-0.03464820,-0.36872167,0.54452344,0.22559395,0.28231419,-0.25922780,-0.31666979,-0.30849485,0.00656327,-0.22557514,-0.09989250,-0.42434477,-0.15592027,-0.05288122,-0.15526906,-0.06770329,-0.11119928
ENSG00000182255,KCNA4,Potassium channels,Voltage-gated K⁺ (Kv) - repolarization currents,Kv1.4 (atrial transient outward),KCNA4 | Kv1.4 (atrial transient outward),No,No,ENSG00000182255,KCNA4,gene_id,retained,0.77632231,0.32295019,-0.54554746,1.13476140,-1.40467643,1.17617054,-0.71943302,-1.29390492,0.55335740,0.55621544,0.76145278,0.25788833,1.49663728,0.56865139,-0.14254971,0.55631980,0.65880259,0.47719010,-0.90043958,1.46569084,-0.29995154,-0.37446776,1.51643514,0.77159751,-0.55135127,1.49626346,0.21984817,1.47987167,1.12670116,1.39080511,0.65894519,0.62892396,0.55339352,0.15107947,1.12763552
ENSG00000130037,KCNA5,Potassium channels,Voltage-gated K⁺ (Kv) - repolarization currents,Kv1.5 (atrial IKur),KCNA5 | Kv1.5 (atrial IKur),No,No,ENSG00000130037,KCNA5,gene_id,retained,-0.25935763,-0.85215378,1.45384484,1.05140406,-0.19693954,-0.37655398,-0.23546437,-0.12588410,-0.45889549,0.58386757,-0.81804372,0.10038712,0.24320229,0.24388256,0.75709386,-0.04695778,1.22161200,-0.62081401,0.75310830,-0.73189385,-1.27067441,-0.46858009,-0.42586779,-0.36552994,0.94131473,1.31876034,1.13528154,0.96375496,0.39707256,0.71068562,0.69593723,1.87244108,0.76483545,1.14768054,1.19503110
ENSG00000158445,KCNB1,Potassium channels,Voltage-gated K⁺ (Kv) - repolarization currents,Kv2.1,KCNB1 | Kv2.1,No,No,ENSG00000158445,KCNB1,gene_id,retained,-1.03763575,0.10182800,0.75423674,1.26374390,0.52522494,-1.91409299,1.38446919,-1.33308663,0.25531262,0.70583347,-1.24132852,-0.26191504,0.30574016,0.81256191,-0.59389459,0.94183005,-1.06390493,-0.75647644,1.33403991,-0.32227726,-1.23000100,-0.35682140,0.47599705,-0.25802489,0.50911917,-0.34025652,-0.81337406,-0.27847763,-0.27828107,-0.49093040,-0.00744168,0.25600857,0.07376546,-1.25239767,-1.74886487
ENSG00000171385,KCND3,Potassium channels,Voltage-gated K⁺ (Kv) - repolarization currents,"Kv4.3 (main cardiac Ito,f)","KCND3 | Kv4.3 (main cardiac Ito,f)",No,No,ENSG00000171385,KCND3,gene_id,retained,0.01676697,0.43051689,0.00879599,-0.29961383,0.23026804,-0.47841511,-0.15060716,-0.18828025,0.43056846,0.08499220,-0.77893169,0.10576492,0.12390594,0.01410014,0.49329985,-0.31933959,0.06069497,-0.81524306,0.21896197,0.52888455,-0.28615331,-0.80035753,-0.61715620,-0.18908018,-0.36128962,-0.34333874,-1.00537540,-0.64611303,-0.55341487,-1.06925358,-0.74773898,-1.43289760,-0.27943422,-0.63580513,-1.25393557
ENSG00000053918,KCNQ1,Potassium channels,Voltage-gated K⁺ (Kv) - repolarization currents,"Kv7.1 (IKs α, LQT1)","KCNQ1 | Kv7.1 (IKs α, LQT1)",No,No,ENSG00000053918,KCNQ1,gene_id,retained,-0.12688787,-0.28907154,0.27299462,-0.64294073,0.34187566,-0.18441336,0.49444052,0.19184806,-0.05784537,0.11998302,0.22399465,0.06703428,-0.02671050,0.06693709,-0.36318610,-0.16688213,-0.12164184,-0.57346039,-0.05776277,0.11629459,-0.21031152,-0.12520768,-0.10269811,-0.09118825,-0.06064725,-0.22277696,-0.46139626,-0.47106269,-0.11693047,-0.50826051,-0.35234312,-0.99244865,-0.51266346,-0.23407919,-0.32150016
ENSG00000055118,KCNH2,Potassium channels,Voltage-gated K⁺ (Kv) - repolarization currents,"Kv11.1 / hERG (IKr α, LQT2, drug target)","KCNH2 | Kv11.1 / hERG (IKr α, LQT2, drug target)",No,No,ENSG00000055118,KCNH2,gene_id,retained,0.19048654,-0.36576432,-0.08265310,-0.21532534,0.12019030,-0.21175993,0.07828792,0.49324232,-0.00670440,0.17378646,0.37853945,0.33818597,0.05356598,-0.15477504,-0.24950417,-0.26125837,-0.26016046,0.10153444,-0.12366850,0.01728685,-0.37346827,-0.39240384,-0.26512588,0.04243332,-0.34598480,-0.57577280,-0.58030604,-0.61298677,-0.46732463,-0.72005445,-0.53693102,-1.83708425,-0.23225865,-0.60541573,-1.07436385
ENSG00000180509,KCNE1,Potassium channels,Voltage-gated K⁺ (Kv) - repolarization currents,"minK (IKs β, LQT5)","KCNE1 | minK (IKs β, LQT5)",No,No,ENSG00000180509,KCNE1,gene_id,retained,0.40262793,-0.26407325,0.77146267,-0.77225832,1.14932308,-1.03683422,-0.86028906,-0.34328921,0.95333039,0.75282566,0.92768359,1.18616652,-0.56681103,-0.12940336,-0.75385896,1.90889112,-0.24496585,0.60577838,-1.41159100,0.22357881,1.36574395,-0.05230776,-0.00298390,1.39384014,0.88088719,0.10375655,-0.06672355,0.01687238,0.99674356,1.14788327,1.47844184,0.95183743,0.33033014,1.56631368,0.53027231
ENSG00000175538,KCNE3,Potassium channels,Voltage-gated K⁺ (Kv) - repolarization currents,MiRP2,KCNE3 | MiRP2,No,No,ENSG00000175538,KCNE3,gene_id,retained,0.72159640,-1.55172881,1.04366553,-0.08213790,-1.00710007,-0.41641505,0.46010149,0.52303868,0.30897973,0.01167780,1.46236422,0.71693523,-0.32908814,0.36913270,0.37705379,-0.03362591,-0.07200566,1.64407026,0.65515620,0.88138597,0.30979072,0.59477584,0.22192635,-0.79573832,1.54648069,0.36564076,-0.66669688,-0.93957728,-0.39673418,-0.56474124,0.30463535,0.68901845,-1.07236531,0.54596241,0.35635789
ENSG00000169282,KCNAB1,Potassium channels,Voltage-gated K⁺ (Kv) - repolarization currents,Kvβ1,KCNAB1 | Kvβ1,No,No,ENSG00000169282,KCNAB1,gene_id,retained,0.13996632,-0.16553181,0.53560241,0.64104439,-0.24292736,0.00113402,-0.70470715,-0.05395165,-0.15062916,0.21124298,0.33521111,0.21111751,-0.50569697,-0.40640517,-0.67925473,0.09196714,-0.04114089,0.44074888,0.42494002,0.13234051,0.41468330,0.12026294,-0.39323591,-0.59835920,-0.06524958,0.15450265,0.12330812,0.15501970,0.00900225,0.00635191,-0.33820978,0.97912822,0.91519771,1.01209960,0.62136898
ENSG00000069424,KCNAB2,Potassium channels,Voltage-gated K⁺ (Kv) - repolarization currents,Kvβ2,KCNAB2 | Kvβ2,No,No,ENSG00000069424,KCNAB2,gene_id,retained,0.00241290,0.81910824,-0.09853892,-0.77546465,0.08270652,-0.31888969,0.05278050,0.20016994,0.03571516,-0.16675533,-0.19288092,0.16472958,0.77167282,-0.14751177,-0.01697265,0.33977203,-0.06927966,-0.75216944,0.89007648,0.26107071,-0.69279604,-0.52993032,0.23580066,0.59043842,0.67183296,-0.49531113,0.00187252,1.07162187,0.35954722,0.06801640,-0.40333471,-0.11044824,0.35038557,-0.21499599,-0.21228531
ENSG00000120049,KCNIP2,Potassium channels,Voltage-gated K⁺ (Kv) - repolarization currents,KChIP2 (Ito modulator),KCNIP2 | KChIP2 (Ito modulator),No,No,ENSG00000120049,KCNIP2,gene_id,retained,-1.92132917,0.69537663,-1.15739896,-2.94763010,1.87995488,1.73482545,1.86860458,0.91877916,-1.07118247,-3.19511279,-5.16291067,-1.15549958,-2.79006222,-1.46979645,-1.92340597,-1.58101754,-1.36986388,-4.82629905,0.37762655,-3.85516805,1.21986179,1.92928760,-3.63524948,-0.98928480,-4.45780139,-1.76569189,-0.13398222,0.16107458,-2.41678616,-2.60142668,-0.82657845,-1.39016698,-0.55381268,0.91487688,-0.80663529
ENSG00000130226,DPP6,Potassium channels,Voltage-gated K⁺ (Kv) - repolarization currents,Dipeptidyl peptidase 6 (Kv4 accessory),DPP6 | Dipeptidyl peptidase 6 (Kv4 accessory),No,No,ENSG00000130226,DPP6,gene_id,retained,-4.11184656,0.14897420,-0.40955746,3.95120841,1.71645561,-4.15275932,1.18541763,-0.48520953,2.15731703,1.74166729,1.05437872,1.89676744,3.54689741,-1.37085935,0.93360195,-3.76997018,1.04963107,-4.26016848,1.55082535,-2.60283968,0.60637328,3.46112376,1.77409607,-3.90072718,-4.06100852,0.75830284,-0.78375858,0.04289670,-1.91676055,0.11287815,-1.74851458,-0.17178207,-1.73758959,0.47513816,-1.34566631
ENSG00000123700,KCNJ2,Potassium channels,Inward rectifier K⁺ (Kir),"Kir2.1 (cardiac IK1, Andersen)","KCNJ2 | Kir2.1 (cardiac IK1, Andersen)",No,No,ENSG00000123700,KCNJ2,gene_id,retained,0.99479520,-0.34315399,-0.51052577,0.13768285,-0.26150842,0.40107496,-0.25342242,-0.59654206,0.43159966,-0.09300288,-1.24383136,-0.58423831,0.94050942,0.08336312,-0.66137449,-0.15611280,0.12845765,-0.64835747,-0.08474359,0.03434474,-0.37674004,0.55382684,-0.23789409,0.78541714,-0.09667394,0.62723052,-0.01664248,0.29552045,-0.04225648,0.52273002,-0.43225255,-1.59022041,-0.15077257,0.51110694,-0.03227960
ENSG00000168135,KCNJ4,Potassium channels,Inward rectifier K⁺ (Kir),Kir2.3 (atrial),KCNJ4 | Kir2.3 (atrial),No,No,ENSG00000168135,KCNJ4,gene_id,retained,0.89897563,-0.77081397,-0.63949807,-0.23913403,-0.69681584,0.69721716,0.22345501,0.00603090,0.52058322,-0.42934977,0.20536614,-0.00559179,0.45818823,0.29463770,-0.56386125,0.62230837,0.31907001,-1.19687887,0.14452911,0.94309833,-0.15746840,-0.72837991,0.09282588,1.03362091,0.52049284,0.33978217,1.23329556,1.49700069,0.82199635,1.20802037,0.58886992,0.03178044,1.31902279,0.60746376,1.34738540
ENSG00000184185,KCNJ12,Potassium channels,Inward rectifier K⁺ (Kir),Kir2.2,KCNJ12 | Kir2.2,No,No,ENSG00000184185,KCNJ12,gene_id,retained,0.04113366,0.28331738,-0.47837767,-0.33670451,-0.54958583,0.34458037,0.36858373,0.20646799,0.12058487,-0.76739462,-1.09885469,0.28072228,-0.19848505,-0.39316189,0.29770787,-0.59407999,0.07843234,-1.44684837,0.17165366,-0.48139727,-0.10233133,-0.50707776,-0.18062090,0.18762540,-0.85668992,-0.79739338,-0.48381936,-0.16499793,-0.03554345,-0.45539275,0.65651964,-0.81753173,0.05403545,0.15343335,-0.29876011
ENSG00000182324,KCNJ14,Potassium channels,Inward rectifier K⁺ (Kir),Kir2.4,KCNJ14 | Kir2.4,No,No,ENSG00000182324,KCNJ14,gene_id,retained,1.44289220,0.12592449,-1.26797647,0.54357692,-1.08949598,0.04289834,0.35794232,-0.60666294,0.45090111,0.97487875,1.66676818,0.93362744,-0.65249215,-1.69876364,1.53858346,0.42568748,1.14914800,1.78696666,-1.39598878,-1.05627485,-1.43773804,0.84464997,1.02088594,1.32595738,0.13464915,-1.80664065,1.50724696,-0.28500759,-0.65970234,-0.21502614,0.73093605,0.77040280,1.87936456,-1.63703744,0.56346859
ENSG00000162989,KCNJ3,Potassium channels,Inward rectifier K⁺ (Kir),"Kir3.1 (IKACh, atrial)","KCNJ3 | Kir3.1 (IKACh, atrial)",No,No,ENSG00000162989,KCNJ3,gene_id,retained,-0.85704568,0.66026663,1.22572369,2.34260851,-2.42962295,-2.83286342,1.09921767,-1.17185647,1.96357203,2.20070995,1.91340877,1.28367185,3.00491964,3.05731500,2.81686918,-1.32808376,3.79585977,-0.03905073,-0.04309351,2.76059287,-2.98431590,-3.02385598,1.04439731,1.26834382,1.62675176,0.90634371,-1.22939742,0.54067433,0.04902686,-3.28272001,1.01373943,2.02031206,0.65673115,2.90439145,1.02777906
ENSG00000120457,KCNJ5,Potassium channels,Inward rectifier K⁺ (Kir),"Kir3.4 (IKACh, atrial)","KCNJ5 | Kir3.4 (IKACh, atrial)",No,No,ENSG00000120457,KCNJ5,gene_id,retained,-0.74616934,-0.64892728,0.00126980,-0.62739051,1.27707324,0.28374848,1.89943789,0.16605879,-1.60510107,-0.11135563,0.79762313,0.62002660,-0.43699805,-0.03704203,0.99030518,-0.46100007,0.06291361,-0.27997056,-1.34913493,-0.18756651,0.89975262,1.20077369,0.75819542,0.33745191,0.13956265,0.34287776,-1.47066320,-0.75400307,0.22115953,0.14036264,0.37778252,-1.22557105,0.60001268,0.47774694,-0.52791828
ENSG00000121361,KCNJ8,Potassium channels,Inward rectifier K⁺ (Kir),Kir6.1 (vascular KATP),KCNJ8 | Kir6.1 (vascular KATP),No,No,ENSG00000121361,KCNJ8,gene_id,retained,0.14300002,0.18618661,-0.02387249,-0.04361856,-0.05059600,-0.29745524,-0.24021436,0.61423565,-0.28766562,0.05114173,-1.19436085,0.04661125,-0.28695491,-0.38378015,-0.16483975,0.02975374,-0.77683549,-1.18544017,-0.54131774,-0.23604297,0.91799424,-0.31112009,-0.51651593,0.17745605,-0.57750922,-0.66943157,0.07653776,0.15691548,-0.16156758,-0.42833258,-0.26557660,-1.35610557,-0.49571804,0.01303400,-0.82067902
ENSG00000187486,KCNJ11,Potassium channels,Inward rectifier K⁺ (Kir),Kir6.2 (cardiac KATP),KCNJ11 | Kir6.2 (cardiac KATP),No,No,ENSG00000187486,KCNJ11,gene_id,retained,0.10129566,0.13661915,-0.36707538,-0.21454840,0.36386019,-0.12033091,0.50842745,-0.10122619,-0.30702156,-0.41991671,-0.87250391,-0.37580514,0.28640805,0.22966813,-1.36640048,-0.43572715,-0.88200394,-1.64478437,0.31846659,-0.10802923,-0.21907467,0.57174466,-0.18289002,-0.41116609,-0.12562548,-0.93245690,-0.41779456,0.49045517,-0.63135980,-0.25838023,-1.33785224,-1.89601172,-0.32249046,-0.89781264,-0.77266951
ENSG00000006071,ABCC8,Potassium channels,Inward rectifier K⁺ (Kir),SUR1 (KATP regulatory),ABCC8 | SUR1 (KATP regulatory),No,No,ENSG00000006071,ABCC8,gene_id,retained,0.21648864,0.11288518,0.29202356,-2.47432814,0.75938859,1.82622004,0.61620505,-0.31281355,-1.03606937,-0.52002955,-0.95169772,0.09694109,-1.02810153,-0.86380604,-0.20380825,1.42996766,-0.00633557,-0.95085811,0.65261099,0.82880623,-0.30911620,1.50106944,3.53120945,0.52504216,0.94775914,1.14848396,2.02472238,1.02634524,0.52190579,1.40633042,0.18023996,0.29058243,2.19282609,0.62109805,1.66478510
ENSG00000069431,ABCC9,Potassium channels,Inward rectifier K⁺ (Kir),SUR2 (cardiac KATP regulatory),ABCC9 | SUR2 (cardiac KATP regulatory),No,No,ENSG00000069431,ABCC9,gene_id,retained,-0.15933968,-0.11709575,0.13151775,0.16530327,-0.29368937,0.23727639,0.27766815,-0.22727933,-0.01436143,-0.30843179,-0.97094488,-0.02643739,-0.01548326,-0.16797193,-0.03486114,0.05869610,-0.38557465,-1.08742494,0.18531092,-0.71939108,0.24965908,0.11668322,-0.76233229,-0.33079136,-0.29024936,-0.89244504,-0.18711913,-0.01249649,-0.41686688,-0.13444139,-0.26500801,-0.92929635,-0.80634939,0.28736308,-0.48013278
ENSG00000135750,KCNK1,Potassium channels,Two-pore K⁺ (K2P) - background current,TWIK1,KCNK1 | TWIK1,No,No,ENSG00000135750,KCNK1,gene_id,retained,0.17263483,0.66169149,-0.41097966,1.07758535,0.88913119,-1.45524696,0.38719662,-1.53715035,0.21513749,1.66896643,1.34893184,0.68854399,1.66021406,0.93925914,0.98032785,-0.94567253,0.66564011,-0.25830360,0.48329318,1.27869561,-0.43530785,-0.60659219,0.99684392,0.21144614,0.90817154,0.01235822,-1.64266488,0.24330457,0.23881374,-0.59787141,0.03038865,-0.32223118,0.99796885,-0.93555821,-1.29061244
ENSG00000082482,KCNK2,Potassium channels,Two-pore K⁺ (K2P) - background current,TREK1 (mechanosensitive),KCNK2 | TREK1 (mechanosensitive),No,No,ENSG00000082482,KCNK2,gene_id,retained,2.67031706,0.83129124,1.77908163,-1.09118901,0.73516971,-4.24096043,-0.55989577,-1.95192226,1.82810782,-1.95534306,-1.43592083,0.47672277,1.68236827,-0.61106355,0.04893424,-1.05081637,0.49576639,-2.02644149,1.86924950,-1.46864836,1.54919907,0.04253298,-3.86869389,-0.28848857,-4.14920963,0.26956380,-0.21988299,-1.42381603,-0.86745813,-0.60335418,1.19890822,0.04487141,1.52470655,1.54126520,1.11632966
ENSG00000171303,KCNK3,Potassium channels,Two-pore K⁺ (K2P) - background current,TASK1 (atrial),KCNK3 | TASK1 (atrial),No,No,ENSG00000171303,KCNK3,gene_id,retained,0.06080515,0.47342930,0.47344255,-0.43237221,-0.76129172,-0.81458971,-0.77466759,2.30212538,-0.52688117,1.83000615,2.68232759,0.72129151,-1.41589664,-1.44839998,2.13762705,-1.86375145,0.69637783,1.83848265,-0.90272527,-0.26131105,1.90676803,-0.23153602,-2.17592976,1.15715434,0.24141107,-0.53036418,0.51199728,-1.64635473,-0.20864133,-1.00187055,-0.09124450,1.05091032,0.81574811,-1.85781638,-0.79481387
ENSG00000099337,KCNK6,Potassium channels,Two-pore K⁺ (K2P) - background current,TWIK2,KCNK6 | TWIK2,No,No,ENSG00000099337,KCNK6,gene_id,retained,-0.13789006,1.05875707,-1.09297196,-0.59097026,-0.14871902,1.04081118,0.25165395,0.40582316,-0.78649406,-0.34020290,1.15595057,-0.62053040,-0.44695326,0.18751982,-0.46241154,-0.06196557,-0.03935045,0.77636874,-0.19495298,0.24308139,-0.10770274,0.19951340,0.40959715,0.62819708,0.35087632,-0.02262817,-0.69192477,0.87578306,-0.32086237,-0.40544711,0.15815808,1.28883893,1.08166265,0.59874541,0.66460787
ENSG00000080709,KCNN2,Potassium channels,Ca²⁺-activated K⁺ (SK/IK/BK),"SK2 (atrial, P cells, AF)","KCNN2 | SK2 (atrial, P cells, AF)",No,No,ENSG00000080709,KCNN2,gene_id,retained,0.22204687,-0.75156624,-0.86788299,0.18972757,1.00511711,0.33259268,0.20114026,-0.16238633,-0.16878893,-1.65078389,-2.29612094,0.29628953,0.32233066,0.12782844,-0.26450487,-0.57503278,0.59981625,-2.14323359,-0.31527013,-0.38805747,-0.28441565,0.30650310,0.22008578,-1.45345196,-1.78449732,-0.88310534,-0.44494790,-0.51137742,-0.32771797,-0.08320950,-1.01821348,-2.21143438,-1.05209628,-0.14516473,-0.52024821
ENSG00000143603,KCNN3,Potassium channels,Ca²⁺-activated K⁺ (SK/IK/BK),SK3 (atrial),KCNN3 | SK3 (atrial),No,No,ENSG00000143603,KCNN3,gene_id,retained,1.03564929,-0.22314646,0.48047303,0.91982513,-2.20482683,0.97308215,-1.94366970,1.17151778,-0.20890439,-0.17371455,0.75336565,1.23480909,0.63008844,0.23767916,1.47373695,0.34766637,1.65623003,0.62268011,0.09202140,0.44933610,-0.67859977,-0.56512824,0.53184446,-0.56462178,0.92159089,1.75407597,0.44760600,0.80919183,1.45657777,1.13480001,1.42823507,1.33320025,0.52302562,2.16476149,1.91011479
ENSG00000104783,KCNN4,Potassium channels,Ca²⁺-activated K⁺ (SK/IK/BK),SK4/IK,KCNN4 | SK4/IK,No,No,ENSG00000104783,KCNN4,gene_id,retained,-0.13852380,0.36288831,0.45848384,0.02718071,0.46449714,0.09886459,-0.89541948,0.21036458,-0.58833589,0.20694378,0.95015978,0.10295671,0.06097918,-0.22965942,1.72579425,0.62604364,0.28280931,1.16979268,0.15800434,-0.55961491,-0.64047378,-0.25259264,1.35248664,-2.31206828,0.46624984,0.06337996,-0.21818329,0.86971534,-0.96197374,0.22550893,0.85608587,-0.55510879,0.03164156,-0.93104123,1.50411741
ENSG00000156113,KCNMA1,Potassium channels,Ca²⁺-activated K⁺ (SK/IK/BK),BK channel α (Slo1),KCNMA1 | BK channel α (Slo1),No,No,ENSG00000156113,KCNMA1,gene_id,retained,0.17212615,0.58649216,-0.20246673,1.45626872,-0.72554649,-2.53175163,0.55929731,-0.03160684,0.71718734,0.53220177,0.35817687,-0.09439172,0.41464592,0.93367468,0.98545766,0.36888582,1.19032841,1.46872994,0.62598667,-0.01873156,0.33890500,0.49640177,-0.14859677,-0.63761308,2.44190105,1.20640167,0.53239454,0.95798955,0.47235126,-0.03164890,0.76826575,2.67382064,1.40279227,1.39905162,1.48158406
ENSG00000145936,KCNMB1,Potassium channels,Ca²⁺-activated K⁺ (SK/IK/BK),BK β1,KCNMB1 | BK β1,No,No,ENSG00000145936,KCNMB1,gene_id,retained,0.44448440,0.11299585,0.62027184,0.84686273,-0.42364009,-1.11848411,-0.48159163,0.21823203,-0.21913103,-0.16057719,1.70620657,0.74410060,0.11101994,-0.18966829,0.85554421,0.67789911,1.44253535,1.13250300,0.20985980,1.12624145,0.31620918,0.41097019,1.60767026,-1.60341757,1.35842159,1.24387909,-0.15630036,1.17581950,0.21781957,1.22576320,-0.51813597,3.42533533,0.67785822,-0.00542576,-0.01306795
ENSG00000164588,HCN1,Potassium channels,"HCN - funny current, pacemaker",HCN1 (SAN P cells),HCN1 | HCN1 (SAN P cells),No,No,ENSG00000164588,HCN1,gene_id,retained,0.54868725,-3.52588235,-0.52746589,2.17043072,1.09158720,-1.41822494,0.32793475,-0.07260324,1.40553650,1.35281926,0.64984907,0.20701201,1.15214877,-3.28018116,0.38927696,0.34307583,-0.22581864,-3.84756219,-0.29290812,0.31226695,-0.33465738,1.09973372,-3.36788649,-0.31819589,-3.64840223,2.39330155,1.46534898,-0.07501173,0.56623507,0.68594912,-3.65783639,-0.14619890,0.05352832,0.97794226,1.61713706
ENSG00000099822,HCN2,Potassium channels,"HCN - funny current, pacemaker",HCN2,HCN2 | HCN2,No,No,ENSG00000099822,HCN2,gene_id,retained,0.00122282,0.46167884,-0.04477286,-0.46462313,-0.35781295,-2.02943204,0.66371294,1.55774200,0.21228438,-0.33639036,-1.52478738,1.04240468,0.19668445,0.34480996,-2.45201634,0.86339648,-0.41180276,-2.29730587,1.08986914,-1.16421919,-0.62069511,-2.43304056,-1.14200836,-0.15781106,-0.01106712,-2.00784343,-0.11923724,0.39853099,2.15695203,-0.01009099,0.27068045,0.50723749,0.50453589,-0.22861895,-0.07870426
ENSG00000138622,HCN4,Potassium channels,"HCN - funny current, pacemaker",HCN4 (main pacemaker channel),HCN4 | HCN4 (main pacemaker channel),No,No,ENSG00000138622,HCN4,gene_id,retained,0.52849347,-1.35020764,-0.02534298,0.00862197,0.49492768,0.54072828,-1.50300897,1.09505381,0.21073437,0.74259830,0.58406565,0.93257956,0.49346400,-0.41144133,0.36175175,-1.10872837,1.67261605,1.03461601,-0.35744379,1.27513692,-0.66179101,-0.06408821,0.16827799,0.56956252,-0.62843101,0.05198672,-0.58675596,-1.72015130,-0.64418464,-0.06520735,0.25022328,-1.01964334,1.60517850,1.02633264,0.34187317
ENSG00000163399,ATP1A1,Potassium channels; Sodium channels,Na⁺/K⁺ pump,Na⁺/K⁺-ATPase α1,ATP1A1 | Na⁺/K⁺-ATPase α1,Yes,No,ENSG00000163399,ATP1A1,gene_id,retained,0.23572376,0.27457910,0.13925329,0.10595018,-0.37042171,-0.63318484,0.08219452,0.02480785,0.14109786,0.23087909,0.38201872,-0.04623125,-0.47236446,0.01272532,0.55801587,-0.59701399,-0.09140529,0.92433074,0.05295758,0.14372538,0.01739820,-0.62091706,0.75192974,-0.22122728,-0.03351469,0.06892754,0.31071461,-0.67721366,-0.10685979,-0.16470036,0.15079935,-0.26562274,-0.09113238,-0.36228709,-0.72786235
ENSG00000018625,ATP1A2,Potassium channels; Sodium channels,Na⁺/K⁺ pump,Na⁺/K⁺-ATPase α2 (cardiac),ATP1A2 | Na⁺/K⁺-ATPase α2 (cardiac),Yes,No,ENSG00000018625,ATP1A2,gene_id,retained,0.77995920,0.00273895,0.03925867,0.11452994,0.00294404,-0.44672521,-0.73099003,-0.01727278,0.25555721,0.38876747,-0.83220565,-0.18386114,0.93779433,0.14305783,0.01045160,0.14445595,0.29924274,-1.35896190,0.18900311,0.77413672,-0.29727046,-0.10164534,0.38457316,0.66839926,-0.08808674,-0.42138923,-0.33962563,0.12212344,-0.05417670,0.53514436,-0.51928110,-1.03280090,0.87161565,-0.34028244,-0.46768964
ENSG00000105409,ATP1A3,Potassium channels,Na⁺/K⁺ pump,Na⁺/K⁺-ATPase α3,ATP1A3 | Na⁺/K⁺-ATPase α3,No,No,ENSG00000105409,ATP1A3,gene_id,retained,-0.45660784,-0.57738354,0.14079014,-0.43159789,0.40127414,0.32343081,-0.11124327,0.02231947,0.68901798,-0.05276670,-0.71784641,0.64049492,0.42772346,0.13714196,0.08959835,-0.03388706,0.17517786,-2.09340873,0.34006790,-0.12691107,-0.38031730,0.10206845,-0.63923341,0.12200077,-0.46229790,0.20725542,0.91150605,0.29699611,-0.37958833,-0.54058396,-0.16167091,-1.85627107,-0.34721579,0.05102760,0.07372061
